tile,scene_id,datetime,month_key,fai_mean,rednir_mean,ndwi_mean,kd490,chlor_a,nflh,sst,month_sin,month_cos,ndwi_std,rednir_std,hab_label,p_frcnn_r50_med,p_frcnn_mb_med,p_ssd_mb_med,p_tab,date_key,region_key,group_for_cv,_month_ord,month_num,sst_clim_rm,sst_anom,sst_anom_z,log_kd490,log_chlor_a,log_nflh,ratio_chl_kd,chl_times_nflh,ratio_nflh_kd,sst_anom_x_chlor_a,sst_anom_x_nflh,sst_anom_x_fai_mean,sst_anom_x_kd490,sst_anom_x_month_sin,sst_anom_x_month_cos
S2B_MSIL2A_20170909T065619_R063_T39QXG_20210201T223815_0000.jpg,S2B_MSIL2A_20170909T065619_R063_T39QXG_20210201T223815,2017-09-09 06:56:19.027000+00:00,2017-09,0.044839322566986,0.9070813655853271,-0.157337874174118,0.0852,0.741344,0.339285,25.7933,-1.0,-1.8369701987210294e-16,1.4901161193847656e-08,1.1920928955078125e-07,1,0.9754769206047058,0.3487369120121002,0.7956363558769226,0.5637064603578306,2017-09-09 06:56:19.027,T39QXG,S2B_MSIL2A_20170909T065619_R063_T39QXG_20210201T223815,24213,9,26.199285714285715,-0.40598571428571617,-1.3299453105689598,-1.0695604052332999,-0.1299802230131316,-0.4694353403585063,8.701220657276995,0.25152689904000003,3.9822183098591553,-0.30097507337143,-0.13774486307142922,-0.018204124400445443,-0.034589982857143015,0.40598571428571617,7.45783658249331e-17
S2A_MSIL2A_20170825T065621_R063_T39QXG_20210201T094547_0000.jpg,S2A_MSIL2A_20170825T065621_R063_T39QXG_20210201T094547,2017-08-25 06:56:21.026000+00:00,2017-08,0.0548852682113647,0.930767297744751,-0.1537606567144394,0.0738,0.57676,0.235755,26.3283,-0.8660254037844384,-0.5000000000000004,1.4901161193847656e-08,1.1920928955078125e-07,1,0.4004035592079162,0.2417213916778564,0.436570405960083,0.4079738158933425,2017-08-25 06:56:21.026,T39QXG,S2A_MSIL2A_20170825T065621_R063_T39QXG_20210201T094547,24212,8,25.63055,0.6977499999999992,1.844897685992099,-1.1319436381769583,-0.2390048668421193,-0.6275390877767101,7.815176151761518,0.1359740538,3.194512195121951,0.4024342899999996,0.1644980512499998,0.038296195894479676,0.05149394999999994,-0.6042692254905911,-0.34887499999999994
S2B_MSIL2A_20170820T065619_R063_T39QXG_20201015T042237_0000.jpg,S2B_MSIL2A_20170820T065619_R063_T39QXG_20201015T042237,2017-08-20 06:56:19.027000+00:00,2017-08,0.0479737743735313,0.9054860472679138,-0.1651863306760788,0.0641,0.426916,0.214845,25.655,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0,0.4004035592079162,0.2417213916778564,0.436570405960083,0.4211006128073691,2017-08-20 06:56:19.027,T39QXG,S2B_MSIL2A_20170820T065619_R063_T39QXG_20201015T042237,24212,8,25.63055,0.024450000000001637,0.0646474359333714,-1.1931419704811825,-0.3696575683595656,-0.667874749020698,6.66015600624025,0.09172076802000001,3.3517160686427454,0.0104380962000007,0.005252960250000352,0.0011729587834329188,0.001567245000000105,-0.021174321122530936,-0.012225000000000829
S2A_MSIL2A_20170805T065621_R063_T39QXG_20210210T194556_0000.jpg,S2A_MSIL2A_20170805T065621_R063_T39QXG_20210210T194556,2017-08-05 06:56:21.026000+00:00,2017-08,0.0518622994422912,0.91467946767807,-0.1642055809497833,0.0674,0.339185,0.122046,25.37,-0.8660254037844384,-0.5000000000000004,2.9802322387695312e-08,1.788139343261719e-07,0,0.4004035592079162,0.2417213916778564,0.436570405960083,0.4046991096786643,2017-08-05 06:56:21.026,T39QXG,S2A_MSIL2A_20170805T065621_R063_T39QXG_20210210T194556,24212,8,25.63055,-0.2605499999999985,-0.6889116332285764,-1.1713401034646802,-0.4695633620794514,-0.9134764498100445,5.032418397626113,0.04139617251,1.8107715133531157,-0.08837465174999949,-0.03179908529999982,-0.013512722119688894,-0.0175610699999999,0.2256429189560341,0.13027499999999936
S2B_MSIL2A_20170731T065619_R063_T39QXG_20210210T172720_0000.jpg,S2B_MSIL2A_20170731T065619_R063_T39QXG_20210210T172720,2017-07-31 06:56:19.027000+00:00,2017-07,0.0390426144003868,0.8950853943824768,-0.1654534339904785,0.0652,0.452843,0.379235,25.7767,-0.5000000000000001,-0.8660254037844386,0.0,1.788139343261719e-07,1,0.7057780623435974,0.2137039750814438,0.385426789522171,0.436166637163638,2017-07-31 06:56:19.027,T39QXG,S2B_MSIL2A_20170731T065619_R063_T39QXG_20210210T172720,24211,7,25.427525000000003,0.3491749999999989,0.5216158708481303,-1.1857524042680798,-0.3440523411482712,-0.4210915879863479,6.945444785276075,0.171733915105,5.8164877300613504,0.1581214545249995,0.13241938112499957,0.013632704883255018,0.022766209999999926,-0.17458749999999948,-0.3023944203664304
S2A_MSIL2A_20170626T065621_R063_T39QXG_20210210T014612_0000.jpg,S2A_MSIL2A_20170626T065621_R063_T39QXG_20210210T014612,2017-06-26 06:56:21.026000+00:00,2017-06,0.0431606546044349,0.9044514298439026,-0.1620793044567108,0.0636,0.29478,0.32883,25.8183,1.2246467991473532e-16,-1.0,1.4901161193847656e-08,1.788139343261719e-07,0,0.7883565723896027,0.2105096951127051,0.4856774657964706,0.3853368995615804,2017-06-26 06:56:21.026,T39QXG,S2A_MSIL2A_20170626T065621_R063_T39QXG_20210210T014612,24210,6,25.9125,-0.09420000000000073,-0.7071067811865676,-1.1965428843515862,-0.5305019854815346,-0.48302856753067297,4.634905660377358,0.09693250739999999,5.1702830188679245,-0.027768276000000213,-0.03097578600000024,-0.004065733663737798,-0.005991120000000047,-1.1536172847968156e-17,0.09420000000000073
S2A_MSIL2A_20170606T065621_R063_T39QXG_20210209T205041_0000.jpg,S2A_MSIL2A_20170606T065621_R063_T39QXG_20210209T205041,2017-06-06 06:56:21.026000+00:00,2017-06,0.0446950420737266,0.9168644547462464,-0.1514034122228622,0.0874,0.776011,0.32883,26.0067,1.2246467991473532e-16,-1.0,0.0,1.788139343261719e-07,1,0.7883565723896027,0.2105096951127051,0.4856774657964706,0.5060881066605246,2017-06-06 06:56:21.026,T39QXG,S2A_MSIL2A_20170606T065621_R063_T39QXG_20210209T205041,24210,6,25.9125,0.09419999999999717,0.7071067811865409,-1.058488567365597,-0.11013212254923171,-0.48302856753067297,8.878844393592678,0.25517569713,3.762356979405034,0.07310023619999781,0.030975785999999072,0.00421027296334492,0.008233079999999754,1.1536172847967722e-17,-0.09419999999999717
S2A_MSIL2A_20180929T065651_R063_T39QXG_20201009T060705_0000.jpg,S2A_MSIL2A_20180929T065651_R063_T39QXG_20201009T060705,2018-09-29 06:56:51.024000+00:00,2018-09,0.0421377196907997,0.9059388637542723,-0.1600859314203262,0.0979,0.946864,0.336352,26.385,-1.0,-1.8369701987210294e-16,1.4901161193847656e-08,1.788139343261719e-07,0,0.9810630679130554,0.3488015234470367,0.7660241723060608,0.76449967286238,2018-09-29 06:56:51.024,T39QXG,S2A_MSIL2A_20180929T065651_R063_T39QXG_20201009T060705,24225,9,26.199285714285715,0.18571428571428683,0.6083707743902496,-1.009217308196862,-0.02371239511613574,-0.4732059855926509,9.671746680286006,0.318479600128,3.4356690500510725,0.1758461714285725,0.0624653714285718,0.007825576514005705,0.01818142857142868,-0.18571428571428683,-3.411516083339075e-17
S2B_MSIL2A_20180924T065619_R063_T39QXG_20201009T042750_0000.jpg,S2B_MSIL2A_20180924T065619_R063_T39QXG_20201009T042750,2018-09-24 06:56:19.024000+00:00,2018-09,0.0395934581756591,0.9157702922821044,-0.1448828876018524,0.0979,0.946864,0.336352,26.385,-1.0,-1.8369701987210294e-16,2.9802322387695312e-08,1.1920928955078125e-07,0,0.9810630679130554,0.3488015234470367,0.7660241723060608,0.8334755984301307,2018-09-24 06:56:19.024,T39QXG,S2B_MSIL2A_20180924T065619_R063_T39QXG_20201009T042750,24225,9,26.199285714285715,0.18571428571428683,0.6083707743902496,-1.009217308196862,-0.02371239511613574,-0.4732059855926509,9.671746680286006,0.318479600128,3.4356690500510725,0.1758461714285725,0.0624653714285718,0.007353070804051021,0.01818142857142868,-0.18571428571428683,-3.411516083339075e-17
S2A_MSIL2A_20180919T065621_R063_T39QXG_20201009T024121_0000.jpg,S2A_MSIL2A_20180919T065621_R063_T39QXG_20201009T024121,2018-09-19 06:56:21.024000+00:00,2018-09,0.0470229387283325,0.9113800525665284,-0.163395419716835,0.0626,0.384632,0.23686,26.335,-1.0,-1.8369701987210294e-16,0.0,1.1920928955078125e-07,0,0.9810630679130554,0.3488015234470367,0.7660241723060608,0.7873454861325427,2018-09-19 06:56:21.024,T39QXG,S2A_MSIL2A_20180919T065621_R063_T39QXG_20201009T024121,24225,9,26.199285714285715,0.13571428571428612,0.44457864282364257,-1.2034256667895702,-0.414954586854437,-0.6255082750561838,6.144281150159744,0.09110393551999998,3.7837060702875394,0.0522000571428573,0.03214528571428581,0.006381684541702287,0.008495714285714311,-0.13571428571428612,-2.4930309839785474e-17
