chlor_a,datetime,fai_mean,hab_label,hab_label_final,hab_label_fusion,hab_label_heuristic,hab_label_plants,hab_label_source_fusion,hab_label_source_plants,kd490,month_cos,month_key,month_sin,ndwi_mean,ndwi_std,nflh,p_frcnn_mb_med,p_frcnn_r50_med,p_ssd_mb_med,p_tab,rednir_mean,rednir_std,scene_id,sst,tile
0.741344,2017-09-09 06:56:19.027000+00:00,0.044839322566986,1,1,1,1,,1,0,0.0852,-1.8369701987210294e-16,2017-09,-1.0,-0.157337874174118,1.4901161193847656e-08,,0.3487369120121002,0.9754769206047058,0.7956363558769226,0.5637064603578306,0.9070813655853271,1.1920928955078125e-07,S2B_MSIL2A_20170909T065619_R063_T39QXG_20210201T223815,25.7933,S2B_MSIL2A_20170909T065619_R063_T39QXG_20210201T223815_0000.jpg
0.57676,2017-08-25 06:56:21.026000+00:00,0.0548852682113647,1,1,1,1,,1,0,0.0738,-0.5000000000000004,2017-08,-0.8660254037844384,-0.1537606567144394,1.4901161193847656e-08,0.235755,0.2417213916778564,0.4004035592079162,0.436570405960083,0.4079738158933425,0.930767297744751,1.1920928955078125e-07,S2A_MSIL2A_20170825T065621_R063_T39QXG_20210201T094547,26.3283,S2A_MSIL2A_20170825T065621_R063_T39QXG_20210201T094547_0000.jpg
0.426916,2017-08-20 06:56:19.027000+00:00,0.0479737743735313,0,0,0,0,,0,0,0.0641,-0.5000000000000004,2017-08,-0.8660254037844384,-0.1651863306760788,0.0,0.214845,0.2417213916778564,0.4004035592079162,0.436570405960083,0.4211006128073691,0.9054860472679138,0.0,S2B_MSIL2A_20170820T065619_R063_T39QXG_20201015T042237,25.655,S2B_MSIL2A_20170820T065619_R063_T39QXG_20201015T042237_0000.jpg
0.339185,2017-08-05 06:56:21.026000+00:00,0.0518622994422912,0,0,0,0,,0,0,0.0674,-0.5000000000000004,2017-08,-0.8660254037844384,-0.1642055809497833,2.9802322387695312e-08,0.122046,0.2417213916778564,0.4004035592079162,0.436570405960083,0.4046991096786643,0.91467946767807,1.788139343261719e-07,S2A_MSIL2A_20170805T065621_R063_T39QXG_20210210T194556,25.37,S2A_MSIL2A_20170805T065621_R063_T39QXG_20210210T194556_0000.jpg
0.452843,2017-07-31 06:56:19.027000+00:00,0.0390426144003868,1,1,1,1,,1,0,0.0652,-0.8660254037844386,2017-07,-0.5000000000000001,-0.1654534339904785,0.0,0.379235,0.2137039750814438,0.7057780623435974,0.385426789522171,0.436166637163638,0.8950853943824768,1.788139343261719e-07,S2B_MSIL2A_20170731T065619_R063_T39QXG_20210210T172720,25.7767,S2B_MSIL2A_20170731T065619_R063_T39QXG_20210210T172720_0000.jpg
0.29478,2017-06-26 06:56:21.026000+00:00,0.0431606546044349,0,0,0,0,,0,0,0.0636,-1.0,2017-06,1.2246467991473532e-16,-0.1620793044567108,1.4901161193847656e-08,,0.2105096951127051,0.7883565723896027,0.4856774657964706,0.3853368995615804,0.9044514298439026,1.788139343261719e-07,S2A_MSIL2A_20170626T065621_R063_T39QXG_20210210T014612,25.8183,S2A_MSIL2A_20170626T065621_R063_T39QXG_20210210T014612_0000.jpg
0.776011,2017-06-06 06:56:21.026000+00:00,0.0446950420737266,1,1,1,1,,1,0,0.0874,-1.0,2017-06,1.2246467991473532e-16,-0.1514034122228622,0.0,0.32883,0.2105096951127051,0.7883565723896027,0.4856774657964706,0.5060881066605246,0.9168644547462464,1.788139343261719e-07,S2A_MSIL2A_20170606T065621_R063_T39QXG_20210209T205041,26.0067,S2A_MSIL2A_20170606T065621_R063_T39QXG_20210209T205041_0000.jpg
0.946864,2018-09-29 06:56:51.024000+00:00,0.0421377196907997,0,0,0,0,,0,0,0.0979,-1.8369701987210294e-16,2018-09,-1.0,-0.1600859314203262,1.4901161193847656e-08,0.336352,0.3488015234470367,0.9810630679130554,0.7660241723060608,0.76449967286238,0.9059388637542723,1.788139343261719e-07,S2A_MSIL2A_20180929T065651_R063_T39QXG_20201009T060705,26.385,S2A_MSIL2A_20180929T065651_R063_T39QXG_20201009T060705_0000.jpg
0.946864,2018-09-24 06:56:19.024000+00:00,0.0395934581756591,0,0,0,0,,0,0,0.0979,-1.8369701987210294e-16,2018-09,-1.0,-0.1448828876018524,2.9802322387695312e-08,0.336352,0.3488015234470367,0.9810630679130554,0.7660241723060608,0.8334755984301307,0.9157702922821044,1.1920928955078125e-07,S2B_MSIL2A_20180924T065619_R063_T39QXG_20201009T042750,26.385,S2B_MSIL2A_20180924T065619_R063_T39QXG_20201009T042750_0000.jpg
0.384632,2018-09-19 06:56:21.024000+00:00,0.0470229387283325,0,0,0,0,,0,0,0.0626,-1.8369701987210294e-16,2018-09,-1.0,-0.163395419716835,0.0,0.23686,0.3488015234470367,0.9810630679130554,0.7660241723060608,0.7873454861325427,0.9113800525665284,1.1920928955078125e-07,S2A_MSIL2A_20180919T065621_R063_T39QXG_20201009T024121,26.335,S2A_MSIL2A_20180919T065621_R063_T39QXG_20201009T024121_0000.jpg
0.384632,2018-09-14 06:56:19.024000+00:00,0.0424590334296226,0,0,0,0,,0,0,0.0626,-1.8369701987210294e-16,2018-09,-1.0,-0.1677370965480804,2.9802322387695312e-08,0.23686,0.3488015234470367,0.9810630679130554,0.7660241723060608,0.6739212185635337,0.8981236815452576,0.0,S2B_MSIL2A_20180914T065619_R063_T39QXG_20201009T011434,26.335,S2B_MSIL2A_20180914T065619_R063_T39QXG_20201009T011434_0000.jpg
1.51576,2018-09-09 06:56:21.024000+00:00,0.0420393347740173,1,1,1,1,,1,0,0.1302,-1.8369701987210294e-16,2018-09,-1.0,-0.1705683767795562,2.9802322387695312e-08,0.456075,0.3488015234470367,0.9810630679130554,0.7660241723060608,0.6858248587432867,0.8946921825408936,1.788139343261719e-07,S2A_MSIL2A_20180909T065621_R063_T39QXG_20201008T231028,26.4417,S2A_MSIL2A_20180909T065621_R063_T39QXG_20201008T231028_0000.jpg
0.575683,2018-09-04 06:56:19.024000+00:00,0.0411606803536415,0,0,0,0,,0,0,0.075,-1.8369701987210294e-16,2018-09,-1.0,-0.1637744754552841,0.0,0.382635,0.3488015234470367,0.9810630679130554,0.7660241723060608,0.6952439430103513,0.8995077610015869,1.788139343261719e-07,S2B_MSIL2A_20180904T065619_R063_T39QXG_20201011T083613,25.72,S2B_MSIL2A_20180904T065619_R063_T39QXG_20201011T083613_0000.jpg
0.575683,2018-08-30 06:56:21.024000+00:00,0.0448196902871131,1,1,1,1,,1,0,0.075,-0.5000000000000004,2018-08,-0.8660254037844384,-0.153169646859169,0.0,0.382635,0.2011658996343612,0.973641037940979,0.4173726737499237,0.4666560835602344,0.9157285094261168,0.0,S2A_MSIL2A_20180830T065621_R063_T39QXG_20201103T141110,25.72,S2A_MSIL2A_20180830T065621_R063_T39QXG_20201103T141110_0000.jpg
0.551472,2018-08-20 06:56:21.024000+00:00,0.0417311415076255,0,0,0,0,,0,0,0.0746,-0.5000000000000004,2018-08,-0.8660254037844384,-0.1607653349637985,0.0,0.185704,0.2011658996343612,0.973641037940979,0.4173726737499237,0.4822073549959274,0.9043675065040588,0.0,S2A_MSIL2A_20180820T065621_R063_T39QXG_20201011T042051,25.355,S2A_MSIL2A_20180820T065621_R063_T39QXG_20201011T042051_0000.jpg
0.551472,2018-08-15 06:57:29.024000+00:00,0.0386622920632362,0,0,0,0,,0,0,0.0746,-0.5000000000000004,2018-08,-0.8660254037844384,-0.1586140096187591,0.0,0.185704,0.2011658996343612,0.973641037940979,0.4173726737499237,0.513665392921504,0.8991031050682068,0.0,S2B_MSIL2A_20180815T065729_R063_T39QXG_20201011T021229,25.355,S2B_MSIL2A_20180815T065729_R063_T39QXG_20201011T021229_0000.jpg
0.63296,2018-07-16 06:56:19.024000+00:00,0.0476786866784095,0,0,0,0,,0,0,0.0779,-0.8660254037844386,2018-07,-0.5000000000000001,-0.1678117960691452,0.0,0.168647,0.1199859753251075,0.4354408979415893,0.3442471027374267,0.4936245889571261,0.9020482897758484,1.1920928955078125e-07,S2B_MSIL2A_20180716T065619_R063_T39QXG_20201011T163441,25.2067,S2B_MSIL2A_20180716T065619_R063_T39QXG_20201011T163441_0000.jpg
0.679299,2018-07-06 06:56:19.024000+00:00,0.0408328175544738,0,0,0,0,,0,0,0.082,-0.8660254037844386,2018-07,-0.5000000000000001,-0.1566378772258758,2.9802322387695312e-08,,0.1199859753251075,0.4354408979415893,0.3442471027374267,0.5142933730956332,0.906686782836914,0.0,S2B_MSIL2A_20180706T065619_R063_T39QXG_20201011T124309,24.6,S2B_MSIL2A_20180706T065619_R063_T39QXG_20201011T124309_0000.jpg
0.906392,2018-07-01 06:56:21.024000+00:00,0.0481508374214172,1,1,1,1,,1,0,0.0943,-0.8660254037844386,2018-07,-0.5000000000000001,-0.1551601588726043,2.9802322387695312e-08,0.42845,0.1199859753251075,0.4354408979415893,0.3442471027374267,0.533017988557819,0.9213922023773192,2.384185791015625e-07,S2A_MSIL2A_20180701T065621_R063_T39QXG_20201011T104015,26.1267,S2A_MSIL2A_20180701T065621_R063_T39QXG_20201011T104015_0000.jpg
1.36825,2019-09-04 06:56:21.024000+00:00,0.0452393516898155,1,1,1,1,,1,0,0.122,-1.8369701987210294e-16,2019-09,-1.0,-0.1626422107219696,2.9802322387695312e-08,,0.2490802928805351,0.9253124594688416,0.7011986672878265,0.7713767848687021,0.9051705002784728,1.1920928955078125e-07,S2A_MSIL2A_20190904T065621_R063_T39QXG_20201004T090539,25.5267,S2A_MSIL2A_20190904T065621_R063_T39QXG_20201004T090539_0000.jpg
1.04291,2019-08-25 06:56:21.024000+00:00,0.0466688647866249,1,1,1,1,,1,0,0.1034,-0.5000000000000004,2019-08,-0.8660254037844384,-0.1611194759607315,0.0,0.100123,0.1559150367975235,0.1859278976917266,0.4405906796455383,0.6212190092692054,0.9066040515899658,1.788139343261719e-07,S2A_MSIL2A_20190825T065621_R063_T39QXG_20201005T043538,25.22,S2A_MSIL2A_20190825T065621_R063_T39QXG_20201005T043538_0000.jpg
0.245151,2019-08-15 06:56:31.024000+00:00,0.0436918139457702,1,1,1,1,,1,0,0.0494,-0.5000000000000004,2019-08,-0.8660254037844384,-0.1516757309436798,1.4901161193847656e-08,,0.1559150367975235,0.1859278976917266,0.4405906796455383,0.704102279105143,0.9187584519386292,5.960464477539065e-08,S2A_MSIL2A_20190815T065631_R063_T39QXG_20201005T003451,25.1883,S2A_MSIL2A_20190815T065631_R063_T39QXG_20201005T003451_0000.jpg
0.323953,2019-07-01 06:56:29.024000+00:00,0.0423934459686279,1,1,1,1,,1,0,0.05196,-0.8660254037844386,2019-07,-0.5000000000000001,-0.1705730110406875,1.4901161193847656e-08,0.071008,0.2423093318939209,0.294698566198349,0.3788272738456726,0.2609678503417251,0.8929404616355896,1.788139343261719e-07,S2B_MSIL2A_20190701T065629_R063_T39QXG_20201005T075203,25.8267,S2B_MSIL2A_20190701T065629_R063_T39QXG_20201005T075203_0000.jpg
0.944467,2020-09-28 06:56:51.024000+00:00,0.0455934405326843,1,1,1,1,,1,0,0.0973333,-1.8369701987210294e-16,2020-09,-1.0,-0.1791176795959472,0.0,0.299165,0.1930155158042907,0.6863490343093872,0.3935008347034454,0.520781758537698,0.8877847194671631,1.1920928955078125e-07,S2A_MSIL2A_20200928T065651_R063_T39QXG_20201001T020408,26.46,S2A_MSIL2A_20200928T065651_R063_T39QXG_20201001T020408_0000.jpg
0.944467,2020-09-23 06:56:29.024000+00:00,0.043390154838562,1,1,1,1,,1,0,0.0973333,-1.8369701987210294e-16,2020-09,-1.0,-0.1831856071949005,2.9802322387695312e-08,0.299165,0.1930155158042907,0.6863490343093872,0.3935008347034454,0.4741403777498101,0.8780834674835205,1.1920928955078125e-07,S2B_MSIL2A_20200923T065629_R063_T39QXG_20201028T044418,26.46,S2B_MSIL2A_20200923T065629_R063_T39QXG_20201028T044418_0000.jpg
0.607346,2020-09-18 06:56:31.024000+00:00,0.0443934425711631,1,1,1,1,,1,0,0.0772,-1.8369701987210294e-16,2020-09,-1.0,-0.1751758754253387,2.9802322387695312e-08,0.379405,0.1930155158042907,0.6863490343093872,0.3935008347034454,0.460652328387521,0.8876389861106873,1.788139343261719e-07,S2A_MSIL2A_20200918T065631_R063_T39QXG_20200921T101042,26.2167,S2A_MSIL2A_20200918T065631_R063_T39QXG_20200921T101042_0000.jpg
0.607346,2020-09-13 06:56:29.024000+00:00,0.0402098670601844,1,1,1,1,,1,0,0.0772,-1.8369701987210294e-16,2020-09,-1.0,-0.1689699441194534,0.0,0.379405,0.1930155158042907,0.6863490343093872,0.3935008347034454,0.4657104149801674,0.8871074914932251,1.1920928955078125e-07,S2B_MSIL2A_20200913T065629_R063_T39QXG_20201027T093056,26.2167,S2B_MSIL2A_20200913T065629_R063_T39QXG_20201027T093056_0000.jpg
0.202416,2020-09-08 06:56:31.024000+00:00,0.0471934303641319,0,0,0,0,,0,0,0.0476667,-1.8369701987210294e-16,2020-09,-1.0,-0.1624307632446289,0.0,0.219832,0.1930155158042907,0.6863490343093872,0.3935008347034454,0.4732991275695747,0.9064619541168212,1.1920928955078125e-07,S2A_MSIL2A_20200908T065631_R063_T39QXG_20201027T154720,26.1883,S2A_MSIL2A_20200908T065631_R063_T39QXG_20201027T154720_0000.jpg
0.657256,2020-07-30 06:56:31.024000+00:00,0.0457770600914955,1,1,1,1,,1,0,0.079,-0.8660254037844386,2020-07,-0.5000000000000001,-0.1381731331348419,1.4901161193847656e-08,0.549235,0.3252763450145721,0.4597494304180145,0.3841619491577148,0.6230043024444036,0.9349774718284608,0.0,S2A_MSIL2A_20200730T065631_R063_T39QXG_20200818T030617,25.7583,S2A_MSIL2A_20200730T065631_R063_T39QXG_20200818T030617_0000.jpg
0.349124,2020-07-25 06:56:29.024000+00:00,0.0452459082007408,0,0,0,0,,0,0,0.0662,-0.8660254037844386,2020-07,-0.5000000000000001,-0.1251183450222015,1.4901161193847656e-08,,0.3252763450145721,0.4597494304180145,0.3841619491577148,0.6634760492013403,0.949450433254242,5.960464477539065e-08,S2B_MSIL2A_20200725T065629_R063_T39QXG_20200817T124238,25.795,S2B_MSIL2A_20200725T065629_R063_T39QXG_20200817T124238_0000.jpg
0.258787,2020-07-15 06:56:29.024000+00:00,0.0415606498718261,0,0,0,0,,0,0,0.0574667,-0.8660254037844386,2020-07,-0.5000000000000001,-0.149097666144371,1.4901161193847656e-08,0.0878551,0.3252763450145721,0.4597494304180145,0.3841619491577148,0.5414844062801689,0.9157006740570068,1.1920928955078125e-07,S2B_MSIL2A_20200715T065629_R063_T39QXG_20200919T085206,26.055,S2B_MSIL2A_20200715T065629_R063_T39QXG_20200919T085206_0000.jpg
0.365672,2020-07-10 06:56:31.024000+00:00,0.0433180332183837,0,0,0,0,,0,0,0.0619667,-0.8660254037844386,2020-07,-0.5000000000000001,-0.1558618694543838,1.4901161193847656e-08,0.136407,0.3252763450145721,0.4597494304180145,0.3841619491577148,0.4958884768771762,0.9093058109283448,2.384185791015625e-07,S2A_MSIL2A_20200710T065631_R063_T39QXG_20200912T162127,26.31,S2A_MSIL2A_20200710T065631_R063_T39QXG_20200912T162127_0000.jpg
0.417303,2020-06-30 06:56:31.024000+00:00,0.0442426428198814,1,1,1,1,,1,0,0.0608667,-1.0,2020-06,1.2246467991473532e-16,-0.1694410592317581,0.0,0.16206,0.2322789691388607,0.9655658304691316,0.4972379505634308,0.4140980558464754,0.896254301071167,1.788139343261719e-07,S2A_MSIL2A_20200630T065631_R063_T39QXG_20200824T160716,26.6833,S2A_MSIL2A_20200630T065631_R063_T39QXG_20200824T160716_0000.jpg
0.498898,2021-09-28 06:56:49.024000+00:00,0.0381704866886138,1,1,1,1,,1,0,0.069,-1.8369701987210294e-16,2021-09,-1.0,-0.1571357548236847,2.9802322387695312e-08,0.324155,0.2457146346569061,0.7133057117462158,0.4348998367786407,0.6279809496343469,0.901161015033722,1.1920928955078125e-07,S2B_MSIL2A_20210928T065649_R063_T39QXG_20210929T000956,26.2362,S2B_MSIL2A_20210928T065649_R063_T39QXG_20210929T000956_0000.jpg
0.498898,2021-09-23 06:56:31.024000+00:00,0.0394098535180091,1,1,1,1,,1,0,0.069,-1.8369701987210294e-16,2021-09,-1.0,-0.1842517852783203,0.0,0.324155,0.2457146346569061,0.7133057117462158,0.4348998367786407,0.5960071391793947,0.8708190321922302,5.960464477539065e-08,S2A_MSIL2A_20210923T065631_R063_T39QXG_20210924T013326,26.2362,S2A_MSIL2A_20210923T065631_R063_T39QXG_20210924T013326_0000.jpg
0.761699,2021-09-18 06:56:19.024000+00:00,0.0412130951881408,1,1,1,1,,1,0,0.0863333,-1.8369701987210294e-16,2021-09,-1.0,-0.1580696403980255,2.9802322387695312e-08,0.0376767,0.2457146346569061,0.7133057117462158,0.4348998367786407,0.6568089086803692,0.90558123588562,1.788139343261719e-07,S2B_MSIL2A_20210918T065619_R063_T39QXG_20210918T182437,26.3917,S2B_MSIL2A_20210918T065619_R063_T39QXG_20210918T182437_0000.jpg
0.219145,2021-09-13 06:56:21.024000+00:00,0.0492262244224548,0,0,0,0,,0,0,0.0524,-1.8369701987210294e-16,2021-09,-1.0,-0.1293662637472152,0.0,0.243207,0.2457146346569061,0.7133057117462158,0.4348998367786407,0.5430893799594269,0.9547759890556335,1.1920928955078125e-07,S2A_MSIL2A_20210913T065621_R063_T39QXG_20210913T211924,26.4733,S2A_MSIL2A_20210913T065621_R063_T39QXG_20210913T211924_0000.jpg
0.219145,2021-09-08 06:56:19.024000+00:00,0.0401180014014244,0,0,0,0,,0,0,0.0524,-1.8369701987210294e-16,2021-09,-1.0,-0.1573083698749542,2.9802322387695312e-08,0.243207,0.2457146346569061,0.7133057117462158,0.4348998367786407,0.5347499491002734,0.9021634459495544,1.1920928955078125e-07,S2B_MSIL2A_20210908T065619_R063_T39QXG_20210908T213712,26.4733,S2B_MSIL2A_20210908T065619_R063_T39QXG_20210908T213712_0000.jpg
0.221893,2021-09-03 06:56:21.024000+00:00,0.0475147739052772,0,0,0,0,,0,0,0.0554667,-1.8369701987210294e-16,2021-09,-1.0,-0.1482071727514267,0.0,0.16818,0.2457146346569061,0.7133057117462158,0.4348998367786407,0.4869381581964915,0.9252168536186218,1.1920928955078125e-07,S2A_MSIL2A_20210903T065621_R063_T39QXG_20210903T164501,26.1433,S2A_MSIL2A_20210903T065621_R063_T39QXG_20210903T164501_0000.jpg
0.221893,2021-08-29 06:56:19.024000+00:00,0.044950820505619,0,0,0,0,,0,0,0.0554667,-0.5000000000000004,2021-08,-0.8660254037844384,-0.1530115604400634,0.0,0.16818,0.2209579199552536,0.5055291652679443,0.4078102111816406,0.5461831200898313,0.9159308075904846,5.960464477539065e-08,S2B_MSIL2A_20210829T065619_R063_T39QXG_20210829T203957,26.1433,S2B_MSIL2A_20210829T065619_R063_T39QXG_20210829T203957_0000.jpg
0.191344,2021-08-24 06:56:21.024000+00:00,0.0465967431664466,0,0,0,0,,0,0,0.0496,-0.5000000000000004,2021-08,-0.8660254037844384,-0.1470452100038528,0.0,0.15645,0.2209579199552536,0.5055291652679443,0.4078102111816406,0.557576977359784,0.9249182343482972,0.0,S2A_MSIL2A_20210824T065621_R063_T39QXG_20210824T155101,25.9283,S2A_MSIL2A_20210824T065621_R063_T39QXG_20210824T155101_0000.jpg
0.128509,2021-08-19 06:56:19.024000+00:00,0.0410950779914855,0,0,0,0,,0,0,0.0496,-0.5000000000000004,2021-08,-0.8660254037844384,-0.1611744612455368,0.0,,0.2209579199552536,0.5055291652679443,0.4078102111816406,0.4440497087198927,0.8972957134246826,1.788139343261719e-07,S2B_MSIL2A_20210819T065619_R063_T39QXG_20210819T181500,24.8367,S2B_MSIL2A_20210819T065619_R063_T39QXG_20210819T181500_0000.jpg
0.128509,2021-08-14 06:56:31.024000+00:00,0.0505704879760742,0,0,0,0,,0,0,0.0496,-0.5000000000000004,2021-08,-0.8660254037844384,-0.1530180871486663,0.0,,0.2209579199552536,0.5055291652679443,0.4078102111816406,0.6066184437050547,0.9285696148872375,1.1920928955078125e-07,S2A_MSIL2A_20210814T065631_R063_T39QXG_20210814T183828,24.8367,S2A_MSIL2A_20210814T065631_R063_T39QXG_20210814T183828_0000.jpg
1.25599,2021-08-04 06:56:31.024000+00:00,0.044314719736576,1,1,1,1,,1,0,0.1158,-0.5000000000000004,2021-08,-0.8660254037844384,-0.1743947714567184,2.9802322387695312e-08,0.1862,0.2209579199552536,0.5055291652679443,0.4078102111816406,0.5413863479546878,0.8905991911888123,5.960464477539065e-08,S2A_MSIL2A_20210804T065631_R063_T39QXG_20210804T174443,25.6675,S2A_MSIL2A_20210804T065631_R063_T39QXG_20210804T174443_0000.jpg
1.25599,2021-07-30 06:56:29.024000+00:00,0.0426426157355308,1,1,1,1,,1,0,0.1158,-0.8660254037844386,2021-07,-0.5000000000000001,-0.1609268337488174,0.0,0.1862,0.2288760393857955,0.1284322291612625,0.4270548522472381,0.4694210710144492,0.8977594971656799,0.0,S2B_MSIL2A_20210730T065629_R063_T39QXG_20210730T184548,25.6675,S2B_MSIL2A_20210730T065629_R063_T39QXG_20210730T184548_0000.jpg
0.575363,2021-07-25 06:56:31.024000+00:00,0.0488065481185913,0,0,0,0,,0,0,0.0744,-0.8660254037844386,2021-07,-0.5000000000000001,-0.1369273960590362,2.9802322387695312e-08,0.0993299,0.2288760393857955,0.1284322291612625,0.4270548522472381,0.5869706987662925,0.9388868808746338,1.1920928955078125e-07,S2A_MSIL2A_20210725T065631_R063_T39QXG_20210726T051413,26.3933,S2A_MSIL2A_20210725T065631_R063_T39QXG_20210726T051413_0000.jpg
0.575363,2021-07-20 06:56:29.024000+00:00,0.0492786765098571,0,0,0,0,,0,0,0.0744,-0.8660254037844386,2021-07,-0.5000000000000001,-0.1184482648968696,7.450580596923828e-09,0.0993299,0.2288760393857955,0.1284322291612625,0.4270548522472381,0.6930636317845276,0.9628384113311768,1.788139343261719e-07,S2B_MSIL2A_20210720T065629_R063_T39QXG_20210720T171952,26.3933,S2B_MSIL2A_20210720T065629_R063_T39QXG_20210720T171952_0000.jpg
0.40209,2021-06-30 06:56:29.024000+00:00,0.0405311360955238,1,1,1,1,,1,0,0.0588,-1.0,2021-06,1.2246467991473532e-16,-0.1408806145191192,2.9802322387695312e-08,0.38544,0.2673304975032806,0.2572808265686035,0.4329056441783905,0.4767065578616701,0.9199657440185548,0.0,S2B_MSIL2A_20210630T065629_R063_T39QXG_20210701T040612,27.0,S2B_MSIL2A_20210630T065629_R063_T39QXG_20210701T040612_0000.jpg
0.90228,2022-09-28 06:56:51.024000+00:00,0.0439606308937072,1,1,1,1,,1,0,0.0947,-1.8369701987210294e-16,2022-09,-1.0,-0.150552362203598,0.0,0.405033,0.1419287770986557,0.9422853589057922,0.4417062997817993,0.3050331569356711,0.8943564891815186,1.1920928955078125e-07,S2A_MSIL2A_20220928T065651_R063_T39QXG_20240730T192859,26.435,S2A_MSIL2A_20220928T065651_R063_T39QXG_20240730T192859_0000.jpg
0.90228,2022-09-28 06:56:51.024000+00:00,0.0398294925689697,1,1,1,1,,1,0,0.0947,-1.8369701987210294e-16,2022-09,-1.0,-0.1497225761413574,0.0,0.405033,0.1419287770986557,0.9422853589057922,0.4417062997817993,0.4034366927949144,0.8932459354400635,1.788139343261719e-07,S2A_MSIL2A_20220928T065651_R063_T39QXG_20220928T234907,26.435,S2A_MSIL2A_20220928T065651_R063_T39QXG_20220928T234907_0000.jpg
0.90228,2022-09-23 06:56:29.024000+00:00,0.0521048903465271,1,1,1,1,,1,0,0.0947,-1.8369701987210294e-16,2022-09,-1.0,-0.1369349807500839,1.4901161193847656e-08,0.405033,0.1419287770986557,0.9422853589057922,0.4417062997817993,0.2120927849309025,0.9199028611183168,1.1920928955078125e-07,S2B_MSIL2A_20220923T065629_R063_T39QXG_20240725T151945,26.435,S2B_MSIL2A_20220923T065629_R063_T39QXG_20240725T151945_0000.jpg
0.90228,2022-09-23 06:56:29.024000+00:00,0.0467869043350219,1,1,1,1,,1,0,0.0947,-1.8369701987210294e-16,2022-09,-1.0,-0.136615976691246,0.0,0.405033,0.1419287770986557,0.9422853589057922,0.4417062997817993,0.3321287840262842,0.918565034866333,1.788139343261719e-07,S2B_MSIL2A_20220923T065629_R063_T39QXG_20220924T000152,26.435,S2B_MSIL2A_20220923T065629_R063_T39QXG_20220924T000152_0000.jpg
0.785583,2022-09-18 06:56:31.024000+00:00,0.0542032718658447,0,0,0,0,,0,0,0.0878667,-1.8369701987210294e-16,2022-09,-1.0,-0.142757773399353,0.0,0.120835,0.1419287770986557,0.9422853589057922,0.4417062997817993,0.2049206886827196,0.9185397624969482,1.788139343261719e-07,S2A_MSIL2A_20220918T065631_R063_T39QXG_20240729T142658,25.8783,S2A_MSIL2A_20220918T065631_R063_T39QXG_20240729T142658_0000.jpg
0.785583,2022-09-18 06:56:31.024000+00:00,0.0488721132278442,0,0,0,0,,0,0,0.0878667,-1.8369701987210294e-16,2022-09,-1.0,-0.1422154754400253,1.4901161193847656e-08,0.120835,0.1419287770986557,0.9422853589057922,0.4417062997817993,0.3139727497817222,0.9167745113372804,1.788139343261719e-07,S2A_MSIL2A_20220918T065631_R063_T39QXG_20220919T032927,25.8783,S2A_MSIL2A_20220918T065631_R063_T39QXG_20220919T032927_0000.jpg
0.402946,2022-09-13 06:56:29.024000+00:00,0.0479803085327148,0,0,0,0,,0,0,0.0616,-1.8369701987210294e-16,2022-09,-1.0,-0.1559755802154541,0.0,0.16971,0.1419287770986557,0.9422853589057922,0.4417062997817993,0.189314893715854,0.89310622215271,1.1920928955078125e-07,S2B_MSIL2A_20220913T065629_R063_T39QXG_20240726T171436,24.8483,S2B_MSIL2A_20220913T065629_R063_T39QXG_20240726T171436_0000.jpg
0.402946,2022-09-13 06:56:29.024000+00:00,0.0446491837501525,0,0,0,0,,0,0,0.0616,-1.8369701987210294e-16,2022-09,-1.0,-0.1553151756525039,0.0,0.16971,0.1419287770986557,0.9422853589057922,0.4417062997817993,0.2615766750731101,0.8933236598968506,1.1920928955078125e-07,S2B_MSIL2A_20220913T065629_R063_T39QXG_20220913T171218,24.8483,S2B_MSIL2A_20220913T065629_R063_T39QXG_20220913T171218_0000.jpg
0.402946,2022-09-08 06:56:31.024000+00:00,0.057357370853424,0,0,0,0,,0,0,0.0616,-1.8369701987210294e-16,2022-09,-1.0,-0.1399927139282226,0.0,0.16971,0.1419287770986557,0.9422853589057922,0.4417062997817993,0.1619015447669666,0.92901873588562,1.1920928955078125e-07,S2A_MSIL2A_20220908T065631_R063_T39QXG_20220911T052036,24.8483,S2A_MSIL2A_20220908T065631_R063_T39QXG_20220911T052036_0000.jpg
0.261826,2022-09-03 06:56:29.024000+00:00,0.0462819933891296,0,0,0,0,,0,0,0.0504,-1.8369701987210294e-16,2022-09,-1.0,-0.1406081020832061,1.4901161193847656e-08,,0.1419287770986557,0.9422853589057922,0.4417062997817993,0.2078508141691596,0.9109144806861876,0.0,S2B_MSIL2A_20220903T065629_R063_T39QXG_20220903T175254,25.2417,S2B_MSIL2A_20220903T065629_R063_T39QXG_20220903T175254_0000.jpg
0.261826,2022-08-29 06:56:41.024000+00:00,0.0516786575317382,0,0,0,0,,0,0,0.0504,-0.5000000000000004,2022-08,-0.8660254037844384,-0.1398289501667022,1.4901161193847656e-08,,0.229736641049385,0.1177898123860359,0.4533597826957702,0.143340843422288,0.9166153073310852,1.1920928955078125e-07,S2A_MSIL2A_20220829T065641_R063_T39QXG_20240718T033121,25.2417,S2A_MSIL2A_20220829T065641_R063_T39QXG_20240718T033121_0000.jpg
